model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,cifar100,0,0.8864253386855125,0.009180523455142975,0.12275518476963043,384
DINOv2-S,cifar100,1,0.8728479212149978,0.009081489406526089,0.13623356819152832,384
DINOv2-S,cifar100,2,0.8628330919891596,0.008864963427186012,0.14603187143802643,384
DINOv2-S,cifar100,3,0.8351449184119701,0.008687939494848251,0.1735430210828781,384
DINOv2-S,cifar100,4,0.810777940787375,0.008505263365805149,0.19772732257843018,384
DINOv2-S,cifar100,5,0.8017505016177893,0.008333614096045494,0.20658311247825623,384
DINOv2-S,cifar100,6,0.774040394462645,0.008091860450804234,0.23405146598815918,384
DINOv2-S,cifar100,7,0.782244686037302,0.007922623306512833,0.22567793726921082,384
DINOv2-S,cifar100,8,0.7902011442929506,0.007684456184506416,0.2174833118915558,384
DINOv2-S,cifar100,9,0.8143288856372237,0.007466173730790615,0.1931372880935669,384
DINOv2-S,cifar100,10,0.792661739513278,0.006934983655810356,0.21427324414253235,384
DINOv2-S,cifar100,11,0.3888143887743354,0.00585245992988348,0.6170380711555481,384
