model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,cifar100,0,0.8868200425058603,0.009186821058392525,0.1223667785525322,384
DINOv2-S,cifar100,1,0.8732666820287704,0.00908970832824707,0.13582302629947662,384
DINOv2-S,cifar100,2,0.8619352905079722,0.008870932273566723,0.14693564176559448,384
DINOv2-S,cifar100,3,0.834344289265573,0.00869909580796957,0.17435480654239655,384
DINOv2-S,cifar100,4,0.8106811195611954,0.008524864912033081,0.1978437453508377,384
DINOv2-S,cifar100,5,0.801928361877799,0.008342569693922997,0.20641420781612396,384
DINOv2-S,cifar100,6,0.7743576327338815,0.008089200593531132,0.23373156785964966,384
DINOv2-S,cifar100,7,0.7830027118325233,0.00791914016008377,0.22491642832756042,384
DINOv2-S,cifar100,8,0.7896037995815277,0.00769372284412384,0.21808992326259613,384
DINOv2-S,cifar100,9,0.8158107278868556,0.007475840859115124,0.19166511297225952,384
DINOv2-S,cifar100,10,0.7936654859222472,0.00691147381439805,0.21324598789215088,384
DINOv2-S,cifar100,11,0.38747659232467413,0.0058234622702002525,0.6183468699455261,384
