model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,cifar100,0,0.9399346234276891,0.00894912052899599,0.06901449710130692,768
DeiT-B16,cifar100,1,0.9126628991216421,0.008132165297865868,0.09546926617622375,768
DeiT-B16,cifar100,2,0.9012134745717049,0.007962994277477264,0.1067495197057724,768
DeiT-B16,cifar100,3,0.8840096509084105,0.007892406545579433,0.12388275563716888,768
DeiT-B16,cifar100,4,0.8685038425028324,0.007814649492502213,0.1393108069896698,768
DeiT-B16,cifar100,5,0.844041480217129,0.007580427918583155,0.16353894770145416,768
DeiT-B16,cifar100,6,0.8089373633265495,0.0073095038533210754,0.19837214052677155,768
DeiT-B16,cifar100,7,0.7591702765785158,0.006985989864915609,0.24781571328639984,768
DeiT-B16,cifar100,8,0.6983139319345355,0.00666383933275938,0.3083499073982239,768
DeiT-B16,cifar100,9,0.6591150164604187,0.006039828062057495,0.3469248116016388,768
DeiT-B16,cifar100,10,0.6089481110684574,0.005192577373236418,0.39624446630477905,768
DeiT-B16,cifar100,11,0.7227857671678066,0.005053933709859848,0.2822681665420532,768
