model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,cifar100,0,0.9312425442039967,0.009543370455503464,0.0783008262515068,384
DINOv3-S16,cifar100,1,0.8848002562299371,0.008890674449503422,0.12409041821956635,384
DINOv3-S16,cifar100,2,0.8726993715390563,0.0088143115863204,0.1361149400472641,384
DINOv3-S16,cifar100,3,0.8434572797268629,0.008687792345881462,0.16523051261901855,384
DINOv3-S16,cifar100,4,0.7963150963187218,0.008607201278209686,0.21229210495948792,384
DINOv3-S16,cifar100,5,0.7676774514839053,0.00848520826548338,0.24080775678157806,384
DINOv3-S16,cifar100,6,0.7762599159032106,0.008332343772053719,0.23207242786884308,384
DINOv3-S16,cifar100,7,0.7660581944510341,0.008107188157737255,0.24204899370670319,384
DINOv3-S16,cifar100,8,0.7483436553739011,0.007798829581588507,0.2594551742076874,384
DINOv3-S16,cifar100,9,0.7270501027815044,0.007603652309626341,0.28055354952812195,384
DINOv3-S16,cifar100,10,0.6213447083719075,0.007022522855550051,0.3856778144836426,384
DINOv3-S16,cifar100,11,0.3447005203925073,0.006117349024862051,0.6614168286323547,384
