model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,cifar100,0,0.9308175202459097,0.008400103077292442,0.07758258283138275,768
ViT-IN21k-B16,cifar100,1,0.9097315091639757,0.0080705676227808,0.09833905845880508,768
ViT-IN21k-B16,cifar100,2,0.8925497466698289,0.007868767715990543,0.11531902104616165,768
ViT-IN21k-B16,cifar100,3,0.861916612368077,0.007718067150563002,0.14580145478248596,768
ViT-IN21k-B16,cifar100,4,0.8357304628007114,0.007555827032774687,0.1718253642320633,768
ViT-IN21k-B16,cifar100,5,0.8124266290105879,0.007395552936941385,0.19496892392635345,768
ViT-IN21k-B16,cifar100,6,0.799890820402652,0.007182021159678698,0.20729120075702667,768
ViT-IN21k-B16,cifar100,7,0.7819389435462654,0.006982046645134687,0.22504310309886932,768
ViT-IN21k-B16,cifar100,8,0.7685425598174334,0.006734954193234444,0.2381923943758011,768
ViT-IN21k-B16,cifar100,9,0.7548019443638623,0.006470337975770235,0.25166839361190796,768
ViT-IN21k-B16,cifar100,10,0.7222658591344953,0.005729158408939838,0.2834632992744446,768
ViT-IN21k-B16,cifar100,11,0.6449054265394807,0.004891999997198582,0.3599865734577179,768
