model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,cifar100,0,0.909829773940146,0.008391470648348331,0.09856169670820236,768
CLIP-B32,cifar100,1,0.8971098633483052,0.008249995298683643,0.11114013195037842,768
CLIP-B32,cifar100,2,0.8842149069532752,0.008129111491143703,0.1239142045378685,768
CLIP-B32,cifar100,3,0.868922253139317,0.007961546070873737,0.1390392929315567,768
CLIP-B32,cifar100,4,0.8482940923422575,0.007687998935580254,0.15939390659332275,768
CLIP-B32,cifar100,5,0.8086926443502307,0.00731938611716032,0.19862674176692963,768
CLIP-B32,cifar100,6,0.7766707679256797,0.006940319202840328,0.23026955127716064,768
CLIP-B32,cifar100,7,0.755487585440278,0.006560796871781349,0.2510732114315033,768
CLIP-B32,cifar100,8,0.7188998297788203,0.006079031620174646,0.28717920184135437,768
CLIP-B32,cifar100,9,0.7528424742631614,0.00550838140770793,0.2526659071445465,768
CLIP-B32,cifar100,10,0.772709674667567,0.005459360312670469,0.23274968564510345,768
CLIP-B32,cifar100,11,0.8007199713028967,0.005588481668382883,0.20486851036548615,768
