model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,cifar100,0,0.9092927081510425,0.008395384065806866,0.0991026759147644,768
CLIP-B32,cifar100,1,0.8966527078300714,0.00825406052172184,0.11160135269165039,768
CLIP-B32,cifar100,2,0.8832151433452964,0.008132844232022762,0.12491770088672638,768
CLIP-B32,cifar100,3,0.8680283455178142,0.007959011010825634,0.13993066549301147,768
CLIP-B32,cifar100,4,0.8476216113194823,0.007674506865441799,0.16005289554595947,768
CLIP-B32,cifar100,5,0.8084604223258793,0.007300116587430239,0.1988396942615509,768
CLIP-B32,cifar100,6,0.7778194812126458,0.006933328229933977,0.2291138470172882,768
CLIP-B32,cifar100,7,0.7579045789316297,0.006553296931087971,0.2486487179994583,768
CLIP-B32,cifar100,8,0.7203567661345005,0.006065551191568375,0.28570878505706787,768
CLIP-B32,cifar100,9,0.7526556407101452,0.005493030417710543,0.2528373897075653,768
CLIP-B32,cifar100,10,0.7723814700730145,0.0054373894818127155,0.23305591940879822,768
CLIP-B32,cifar100,11,0.800886613316834,0.00556009728461504,0.20467348396778107,768
