model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,cifar100,0,0.9308915846049786,0.008394580334424973,0.07750299572944641,768
ViT-IN21k-B16,cifar100,1,0.9094108920544386,0.008072538301348686,0.0986616462469101,768
ViT-IN21k-B16,cifar100,2,0.8922734307125211,0.007861998863518238,0.11558856815099716,768
ViT-IN21k-B16,cifar100,3,0.8617769880220294,0.007709394209086895,0.1459324061870575,768
ViT-IN21k-B16,cifar100,4,0.8353977454826236,0.0075464798137545586,0.17214873433113098,768
ViT-IN21k-B16,cifar100,5,0.8123165816068649,0.0073930323123931885,0.19507645070552826,768
ViT-IN21k-B16,cifar100,6,0.799592194147408,0.007188496179878712,0.2075963020324707,768
ViT-IN21k-B16,cifar100,7,0.7815101267769933,0.006982398219406605,0.22547227144241333,768
ViT-IN21k-B16,cifar100,8,0.7680965196341276,0.006736544892191887,0.23864002525806427,768
ViT-IN21k-B16,cifar100,9,0.7545704250223935,0.006448925007134676,0.2518784999847412,768
ViT-IN21k-B16,cifar100,10,0.7232188861817122,0.0057068150490522385,0.2824879288673401,768
ViT-IN21k-B16,cifar100,11,0.6505809077061713,0.004861737135797739,0.35428082942962646,768
