model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,caltech-ucsd-birds-200-2011,0,0.9261156603461131,0.0017492905026301742,0.07563363015651703,768
MAE-B16,caltech-ucsd-birds-200-2011,1,0.9242075288202614,0.0017317512538284063,0.07752422243356705,768
MAE-B16,caltech-ucsd-birds-200-2011,2,0.9185620932839811,0.001734608318656683,0.0831725150346756,768
MAE-B16,caltech-ucsd-birds-200-2011,3,0.9141506272135302,0.0017186644254252315,0.08756803721189499,768
MAE-B16,caltech-ucsd-birds-200-2011,4,0.9064366850070655,0.0017190533690154552,0.09528236836194992,768
MAE-B16,caltech-ucsd-birds-200-2011,5,0.8995207652915269,0.001700910972431302,0.10218014568090439,768
MAE-B16,caltech-ucsd-birds-200-2011,6,0.8917402129154652,0.0016781489830464125,0.10993793606758118,768
MAE-B16,caltech-ucsd-birds-200-2011,7,0.8803190361941233,0.0016587149584665895,0.12133967876434326,768
MAE-B16,caltech-ucsd-birds-200-2011,8,0.8675949579337612,0.0016410654643550515,0.13404610753059387,768
MAE-B16,caltech-ucsd-birds-200-2011,9,0.8562737455358729,0.0016383578768000007,0.14536461234092712,768
MAE-B16,caltech-ucsd-birds-200-2011,10,0.847403869847767,0.0016348519129678607,0.1542309820652008,768
MAE-B16,caltech-ucsd-birds-200-2011,11,0.8351552252424881,0.001632637227885425,0.16647741198539734,768
