model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,caltech-ucsd-birds-200-2011,0,0.9255823517451063,0.0017477968940511346,0.07616544514894485,768
MAE-B16,caltech-ucsd-birds-200-2011,1,0.9233690886758268,0.0017382814548909664,0.07836919277906418,768
MAE-B16,caltech-ucsd-birds-200-2011,2,0.9174820089247078,0.001723868539556861,0.08424185961484909,768
MAE-B16,caltech-ucsd-birds-200-2011,3,0.912957196473144,0.0017212977400049567,0.08876410126686096,768
MAE-B16,caltech-ucsd-birds-200-2011,4,0.9050251004518941,0.0017160979332402349,0.09669099748134613,768
MAE-B16,caltech-ucsd-birds-200-2011,5,0.8981788227101788,0.001698888256214559,0.10352006554603577,768
MAE-B16,caltech-ucsd-birds-200-2011,6,0.890336136566475,0.001684981631115079,0.11134884506464005,768
MAE-B16,caltech-ucsd-birds-200-2011,7,0.8789145490154624,0.0016773184761404991,0.1227627694606781,768
MAE-B16,caltech-ucsd-birds-200-2011,8,0.8658604248194024,0.0016381962923333049,0.1357777714729309,768
MAE-B16,caltech-ucsd-birds-200-2011,9,0.8541588600492105,0.0016380365705117583,0.14747917652130127,768
MAE-B16,caltech-ucsd-birds-200-2011,10,0.8454700456932187,0.0016392217949032784,0.15616917610168457,768
MAE-B16,caltech-ucsd-birds-200-2011,11,0.8319500351790339,0.0016281569842249155,0.16967812180519104,768
