model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,caltech-ucsd-birds-200-2011,0,0.9293174254707992,0.00460513262078166,0.07528770714998245,384
DINOv3-S16,caltech-ucsd-birds-200-2011,1,0.9050504886545241,0.0033103548921644688,0.09825986623764038,384
DINOv3-S16,caltech-ucsd-birds-200-2011,2,0.8669506444130093,0.0032910390291363,0.13634039461612701,384
DINOv3-S16,caltech-ucsd-birds-200-2011,3,0.8232273231260478,0.003247357439249754,0.1800200343132019,384
DINOv3-S16,caltech-ucsd-birds-200-2011,4,0.7987098682206124,0.0032160866539925337,0.20450621843338013,384
DINOv3-S16,caltech-ucsd-birds-200-2011,5,0.8060972762759775,0.0032051873859018087,0.19710791110992432,384
DINOv3-S16,caltech-ucsd-birds-200-2011,6,0.8012793702073395,0.0032126796431839466,0.20193330943584442,384
DINOv3-S16,caltech-ucsd-birds-200-2011,7,0.7946272522676736,0.0031667083967477083,0.2085394561290741,384
DINOv3-S16,caltech-ucsd-birds-200-2011,8,0.7529860716313124,0.0030956249684095383,0.25010955333709717,384
DINOv3-S16,caltech-ucsd-birds-200-2011,9,0.7341087723616511,0.0030035937670618296,0.26889482140541077,384
DINOv3-S16,caltech-ucsd-birds-200-2011,10,0.7087995258625597,0.0028013435658067465,0.29400181770324707,384
DINOv3-S16,caltech-ucsd-birds-200-2011,11,0.6495068045333028,0.0025992365553975105,0.3530924320220947,384
