model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,caltech-ucsd-birds-200-2011,0,0.9278057869523764,0.004609106108546257,0.07680331915616989,384
DINOv3-S16,caltech-ucsd-birds-200-2011,1,0.9007629165425897,0.003302709199488163,0.1025397926568985,384
DINOv3-S16,caltech-ucsd-birds-200-2011,2,0.8627490838989615,0.003262757323682308,0.14051367342472076,384
DINOv3-S16,caltech-ucsd-birds-200-2011,3,0.8170608517248183,0.003228807123377919,0.18616795539855957,384
DINOv3-S16,caltech-ucsd-birds-200-2011,4,0.7897853571921587,0.0031951088458299637,0.21340975165367126,384
DINOv3-S16,caltech-ucsd-birds-200-2011,5,0.8045972315594554,0.0031883297488093376,0.19859109818935394,384
DINOv3-S16,caltech-ucsd-birds-200-2011,6,0.8016849595587701,0.003199442056939006,0.20151448249816895,384
DINOv3-S16,caltech-ucsd-birds-200-2011,7,0.7935957626905292,0.003161759814247489,0.20956599712371826,384
DINOv3-S16,caltech-ucsd-birds-200-2011,8,0.7516346033662558,0.0030933376401662827,0.2514587342739105,384
DINOv3-S16,caltech-ucsd-birds-200-2011,9,0.7324454570189118,0.003007807768881321,0.2705623507499695,384
DINOv3-S16,caltech-ucsd-birds-200-2011,10,0.7106827527750283,0.002808156656101346,0.292125403881073,384
DINOv3-S16,caltech-ucsd-birds-200-2011,11,0.6473923942539841,0.0025918802712112665,0.3551994860172272,384
