model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,caltech-ucsd-birds-200-2011,0,0.8966599995037541,0.0017701679607853293,0.10511016845703125,768
CLIP-B32,caltech-ucsd-birds-200-2011,1,0.882917751558125,0.0017509879544377327,0.11883323639631271,768
CLIP-B32,caltech-ucsd-birds-200-2011,2,0.8722322771791369,0.00174069800414145,0.12950842082500458,768
CLIP-B32,caltech-ucsd-birds-200-2011,3,0.8561762187164277,0.0016993049066513777,0.1455230861902237,768
CLIP-B32,caltech-ucsd-birds-200-2011,4,0.8468186276732013,0.001675190287642181,0.15485656261444092,768
CLIP-B32,caltech-ucsd-birds-200-2011,5,0.8250684957019985,0.0016627679578959942,0.17659427225589752,768
CLIP-B32,caltech-ucsd-birds-200-2011,6,0.8281044836621732,0.0016367461066693068,0.17353226244449615,768
CLIP-B32,caltech-ucsd-birds-200-2011,7,0.837487809243612,0.0016117318300530314,0.16412392258644104,768
CLIP-B32,caltech-ucsd-birds-200-2011,8,0.8475483915535733,0.0015728137223049998,0.1540244221687317,768
CLIP-B32,caltech-ucsd-birds-200-2011,9,0.8429022267227992,0.0015636220341548324,0.1586613953113556,768
CLIP-B32,caltech-ucsd-birds-200-2011,10,0.8413933245465159,0.0015482930466532707,0.16015496850013733,768
CLIP-B32,caltech-ucsd-birds-200-2011,11,0.8363632418913767,0.0015461900038644671,0.1651829481124878,768
