model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,caltech-ucsd-birds-200-2011,0,0.9264725935645401,0.0017436784692108631,0.07527108490467072,768
MAE-B16,caltech-ucsd-birds-200-2011,1,0.9242366425460204,0.0017199538415297866,0.07748331129550934,768
MAE-B16,caltech-ucsd-birds-200-2011,2,0.9180078093195334,0.0017167587066069245,0.08370894938707352,768
MAE-B16,caltech-ucsd-birds-200-2011,3,0.9134889835258946,0.0017169633647426963,0.08822797983884811,768
MAE-B16,caltech-ucsd-birds-200-2011,4,0.9054387366632,0.0017066976288333535,0.09626796096563339,768
MAE-B16,caltech-ucsd-birds-200-2011,5,0.8980839006835595,0.0017132587963715196,0.10362935811281204,768
MAE-B16,caltech-ucsd-birds-200-2011,6,0.8901428589597344,0.001679704524576664,0.11153684556484222,768
MAE-B16,caltech-ucsd-birds-200-2011,7,0.8784551898716018,0.0016684363363310695,0.12321324646472931,768
MAE-B16,caltech-ucsd-birds-200-2011,8,0.8653904511593282,0.0016401722095906734,0.13624972105026245,768
MAE-B16,caltech-ucsd-birds-200-2011,9,0.8543425566749647,0.0016235924558714032,0.14728103578090668,768
MAE-B16,caltech-ucsd-birds-200-2011,10,0.8450546689564362,0.0016293801600113511,0.15657471120357513,768
MAE-B16,caltech-ucsd-birds-200-2011,11,0.8333519211737439,0.0016272923676297069,0.1682753711938858,768
