model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,caltech-ucsd-birds-200-2011,0,0.9298260398209095,0.004601959139108658,0.07477591931819916,384
DINOv3-S16,caltech-ucsd-birds-200-2011,1,0.9060387539211661,0.003304876619949937,0.09726612269878387,384
DINOv3-S16,caltech-ucsd-birds-200-2011,2,0.8677363209426403,0.0032749883830547333,0.13553866744041443,384
DINOv3-S16,caltech-ucsd-birds-200-2011,3,0.8230326070915908,0.00324222887866199,0.18020962178707123,384
DINOv3-S16,caltech-ucsd-birds-200-2011,4,0.7967638208065182,0.003201959887519479,0.20643813908100128,384
DINOv3-S16,caltech-ucsd-birds-200-2011,5,0.8041961118578911,0.003192625939846039,0.19899651408195496,384
DINOv3-S16,caltech-ucsd-birds-200-2011,6,0.7997065174859017,0.0032077867072075605,0.20350126922130585,384
DINOv3-S16,caltech-ucsd-birds-200-2011,7,0.789874755544588,0.0031580410432070494,0.21328328549861908,384
DINOv3-S16,caltech-ucsd-birds-200-2011,8,0.7487568047363311,0.0030890789348632097,0.2543322741985321,384
DINOv3-S16,caltech-ucsd-birds-200-2011,9,0.7304004519246519,0.002990820910781622,0.27259036898612976,384
DINOv3-S16,caltech-ucsd-birds-200-2011,10,0.7138164041098207,0.002793580060824752,0.28897717595100403,384
DINOv3-S16,caltech-ucsd-birds-200-2011,11,0.6402471670880914,0.0025662491098046303,0.36231908202171326,384
