model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,caltech-ucsd-birds-200-2011,0,0.8566826647147536,0.004125512205064297,0.14744284749031067,384
DINOv2-S,caltech-ucsd-birds-200-2011,1,0.868328332901001,0.004272729158401489,0.1359443962574005,384
DINOv2-S,caltech-ucsd-birds-200-2011,2,0.8542477400042117,0.004162705037742853,0.1499149650335312,384
DINOv2-S,caltech-ucsd-birds-200-2011,3,0.8346031429246068,0.003931519575417042,0.16932837665081024,384
DINOv2-S,caltech-ucsd-birds-200-2011,4,0.8034962620586157,0.0036511924117803574,0.20015493035316467,384
DINOv2-S,caltech-ucsd-birds-200-2011,5,0.7843232690356672,0.0034077404998242855,0.2190844714641571,384
DINOv2-S,caltech-ucsd-birds-200-2011,6,0.7750192310195416,0.0032291586976498365,0.22820992767810822,384
DINOv2-S,caltech-ucsd-birds-200-2011,7,0.7798962923698127,0.0031732353381812572,0.22327694296836853,384
DINOv2-S,caltech-ucsd-birds-200-2011,8,0.8049088015686721,0.0031125887762755156,0.19820378720760345,384
DINOv2-S,caltech-ucsd-birds-200-2011,9,0.7865946006495506,0.0030349206645041704,0.2164403200149536,384
DINOv2-S,caltech-ucsd-birds-200-2011,10,0.7280722055584192,0.0027445051819086075,0.2746722996234894,384
DINOv2-S,caltech-ucsd-birds-200-2011,11,0.6496950008440763,0.0024222948122769594,0.3527272939682007,384
