model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,caltech-ucsd-birds-200-2011,0,0.9252453997032717,0.0017608582274988294,0.07651545852422714,768
MAE-B16,caltech-ucsd-birds-200-2011,1,0.9237062158063054,0.0017307596281170845,0.07802454382181168,768
MAE-B16,caltech-ucsd-birds-200-2011,2,0.9177164138527587,0.001730881747789681,0.08401446789503098,768
MAE-B16,caltech-ucsd-birds-200-2011,3,0.9130663179093972,0.0017163880402222276,0.08865007013082504,768
MAE-B16,caltech-ucsd-birds-200-2011,4,0.9049576149554923,0.0017118753166869283,0.09675426036119461,768
MAE-B16,caltech-ucsd-birds-200-2011,5,0.8975069088628516,0.0017018852522596717,0.10419497638940811,768
MAE-B16,caltech-ucsd-birds-200-2011,6,0.8893771636066958,0.0016790571389719844,0.11230189353227615,768
MAE-B16,caltech-ucsd-birds-200-2011,7,0.8776045734994113,0.001645087730139494,0.12404051423072815,768
MAE-B16,caltech-ucsd-birds-200-2011,8,0.8647416316671297,0.0016257100505754352,0.13688407838344574,768
MAE-B16,caltech-ucsd-birds-200-2011,9,0.8534606556640938,0.0016153018223121762,0.14815464615821838,768
MAE-B16,caltech-ucsd-birds-200-2011,10,0.8442778716562316,0.0016145686386153102,0.15733669698238373,768
MAE-B16,caltech-ucsd-birds-200-2011,11,0.8321660284418613,0.0016051654238253832,0.1694391369819641,768
