model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,0,0.9292080898303539,0.0026000638026744127,0.07339197397232056,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,1,0.8993009692057967,0.0017327433452010155,0.1024317741394043,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,2,0.8692752401111647,0.0016887764213606715,0.13241353631019592,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,3,0.8401419391157106,0.0016557445051148534,0.1615138053894043,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,4,0.8136133793741465,0.0016228798776865005,0.18800950050354004,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,5,0.7931693753926083,0.0015827975003048778,0.20841342210769653,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,6,0.7783311107195914,0.0015595951117575169,0.22322848439216614,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,7,0.7586128145921975,0.0015099227894097567,0.24289710819721222,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,8,0.7386042330181226,0.0014643523609265685,0.26286011934280396,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,9,0.7127407109364867,0.0013854121789336205,0.2886447012424469,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,10,0.6975797000341117,0.0011185589246451855,0.30353885889053345,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,11,0.7591663294006139,0.0008767240215092897,0.24171039462089539,768
