model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,caltech-ucsd-birds-200-2011,0,0.8964377207448706,0.0017626596381887794,0.10532493889331818,768
CLIP-B32,caltech-ucsd-birds-200-2011,1,0.8817467520711944,0.0017428974388167262,0.11999614536762238,768
CLIP-B32,caltech-ucsd-birds-200-2011,2,0.8706576965050772,0.0017310819821432233,0.13107338547706604,768
CLIP-B32,caltech-ucsd-birds-200-2011,3,0.8514924056362361,0.001701653702184558,0.1502092480659485,768
CLIP-B32,caltech-ucsd-birds-200-2011,4,0.8399051141459495,0.001676039071753621,0.16177092492580414,768
CLIP-B32,caltech-ucsd-birds-200-2011,5,0.8158891632920131,0.0016517475014552474,0.18576258420944214,768
CLIP-B32,caltech-ucsd-birds-200-2011,6,0.8211708194576204,0.0016291267238557339,0.18045830726623535,768
CLIP-B32,caltech-ucsd-birds-200-2011,7,0.8308963219169527,0.0016173014882951975,0.17072097957134247,768
CLIP-B32,caltech-ucsd-birds-200-2011,8,0.8423883942887187,0.0015748171135783195,0.15918642282485962,768
CLIP-B32,caltech-ucsd-birds-200-2011,9,0.8399310304084793,0.0015488459030166268,0.16161781549453735,768
CLIP-B32,caltech-ucsd-birds-200-2011,10,0.8391454491065815,0.0015355023788288236,0.16239005327224731,768
CLIP-B32,caltech-ucsd-birds-200-2011,11,0.8347551329061389,0.0015407903119921684,0.16678565740585327,768
