model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,0,0.9299735743552446,0.0025870297104120255,0.07261345535516739,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,1,0.8995273659238592,0.0017204383620992303,0.10219307243824005,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,2,0.8700794983888045,0.0016755122924223542,0.13159601390361786,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,3,0.8422296198550612,0.0016426446381956339,0.15941302478313446,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,4,0.8157754183048382,0.0016089469427242875,0.18583352863788605,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,5,0.7961920867674053,0.00158394081518054,0.20539185404777527,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,6,0.7831090526888147,0.001566274673677981,0.21845722198486328,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,7,0.7641097252489999,0.0015206282259896398,0.23741090297698975,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,8,0.7433068305253983,0.0014749616384506226,0.25816813111305237,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,9,0.7161417176248506,0.0013968517305329442,0.2852551341056824,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,10,0.6949503137730062,0.0011332347057759762,0.3061829209327698,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,11,0.7579246869427152,0.0008997729164548218,0.24297508597373962,768
