model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,caltech-ucsd-birds-200-2011,0,0.936327145434916,0.0033122310414910316,0.06698508560657501,768
DeiT-B16,caltech-ucsd-birds-200-2011,1,0.8933407058939338,0.002012348733842373,0.1086716428399086,768
DeiT-B16,caltech-ucsd-birds-200-2011,2,0.8771540345624089,0.0017029466107487679,0.12454891204833984,768
DeiT-B16,caltech-ucsd-birds-200-2011,3,0.8606187931727618,0.0016590736340731382,0.14104028046131134,768
DeiT-B16,caltech-ucsd-birds-200-2011,4,0.8400622133631259,0.0016455922741442919,0.16158337891101837,768
DeiT-B16,caltech-ucsd-birds-200-2011,5,0.8188183264574036,0.001615028246305883,0.18279670178890228,768
DeiT-B16,caltech-ucsd-birds-200-2011,6,0.7916477863909677,0.0015608762623742223,0.20991308987140656,768
DeiT-B16,caltech-ucsd-birds-200-2011,7,0.7428977966774255,0.0015025318134576082,0.2586047351360321,768
DeiT-B16,caltech-ucsd-birds-200-2011,8,0.6886764152441174,0.0014496727380901575,0.3127732574939728,768
DeiT-B16,caltech-ucsd-birds-200-2011,9,0.6506830159341916,0.0013744536554440856,0.35069143772125244,768
DeiT-B16,caltech-ucsd-birds-200-2011,10,0.7402665208792314,0.0013296793913468719,0.2610631585121155,768
DeiT-B16,caltech-ucsd-birds-200-2011,11,0.7983011533506215,0.0013024737127125263,0.20300132036209106,768
