model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,0,0.9305224339477718,0.0025916541926562786,0.07206922024488449,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,1,0.9016872717766091,0.001715369406156242,0.10002809762954712,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,2,0.8720485009253025,0.0016596652567386627,0.12961116433143616,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,3,0.8446055786916986,0.0016423898050561547,0.15703681111335754,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,4,0.8183818584075198,0.0016206925502046943,0.18323883414268494,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,5,0.7977377235656604,0.001580378389917314,0.2038426548242569,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,6,0.7842694531427696,0.0015465478645637631,0.21727709472179413,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,7,0.7645012440625578,0.0015107097569853067,0.2370094656944275,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,8,0.7436191359302029,0.0014679947635158896,0.257848858833313,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,9,0.7142896674340591,0.0013872407143935561,0.2870975732803345,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,10,0.6958701874827966,0.0011530782794579864,0.3052828907966614,768
ViT-IN21k-B16,caltech-ucsd-birds-200-2011,11,0.7556823321501724,0.0008962132851593196,0.24521388113498688,768
